country,indicator,date,year_week,value,source,url
Poland,Daily hospital occupancy,2020-04-15,2020-W16,2499,Surveillance,https://twitter.com/MZ_GOV_PL/status/1250318007248629762
Poland,Daily hospital occupancy,2020-04-16,2020-W16,2607,Surveillance,https://www.gov.pl/web/koronawirus/wykaz-zarazen-koronawirusem-sars-cov-2
Poland,Daily hospital occupancy,2020-04-17,2020-W16,2673,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-19,2020-W16,2482,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-20,2020-W17,2511,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-21,2020-W17,2914,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-22,2020-W17,3505,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-23,2020-W17,3099,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-24,2020-W17,3095,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-25,2020-W17,2821,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-26,2020-W17,2749,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-27,2020-W18,2759,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-28,2020-W18,2934,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-29,2020-W18,2973,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-04-30,2020-W18,3012,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-01,2020-W18,2789,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-02,2020-W18,2649,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-03,2020-W18,2761,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-04,2020-W19,2653,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-05,2020-W19,2738,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-06,2020-W19,2760,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-07,2020-W19,2711,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-08,2020-W19,2758,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-09,2020-W19,2768,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-10,2020-W19,2658,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-11,2020-W20,2598,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-12,2020-W20,2571,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-13,2020-W20,2648,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-14,2020-W20,2538,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-15,2020-W20,2579,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-16,2020-W20,2407,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-17,2020-W20,2459,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-18,2020-W21,2544,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-19,2020-W21,2490,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-20,2020-W21,2414,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-21,2020-W21,2330,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-22,2020-W21,2261,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-23,2020-W21,2271,Surveillance,https://www.terviseamet.ee/en/news
Poland,Daily hospital occupancy,2020-05-24,2020-W21,2242,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-25,2020-W22,2268,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-26,2020-W22,2171,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-27,2020-W22,2320,Surveillance,https://www.rivm.nl/coronavirus-covid-19/grafieken
Poland,Daily hospital occupancy,2020-05-28,2020-W22,2248,Surveillance,https://www.rivm.nl/coronavirus-covid-19/grafieken
Poland,Daily hospital occupancy,2020-05-29,2020-W22,2035,Surveillance,https://www.rivm.nl/coronavirus-covid-19/grafieken
Poland,Daily hospital occupancy,2020-05-30,2020-W22,2207,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-05-31,2020-W22,2134,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-01,2020-W23,2181,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-02,2020-W23,2219,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-03,2020-W23,2150,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-04,2020-W23,2102,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-05,2020-W23,2085,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-06,2020-W23,2128,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-07,2020-W23,2007,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-08,2020-W24,1881,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-09,2020-W24,2039,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-10,2020-W24,1993,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-12,2020-W24,1629,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-13,2020-W24,1711,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-14,2020-W24,1748,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-15,2020-W25,1736,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-16,2020-W25,1806,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-17,2020-W25,1693,Surveillance,https://www.rivm.nl/coronavirus-covid-19/grafieken
Poland,Daily hospital occupancy,2020-06-18,2020-W25,1849,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-19,2020-W25,1886,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-20,2020-W25,1931,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-21,2020-W25,1877,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-22,2020-W26,1899,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-23,2020-W26,1936,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-24,2020-W26,1965,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-25,2020-W26,1974,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-26,2020-W26,1933,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-27,2020-W26,1869,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-28,2020-W26,1845,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-29,2020-W27,1797,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-06-30,2020-W27,1811,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-01,2020-W27,1923,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-02,2020-W27,1787,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-03,2020-W27,1743,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-04,2020-W27,1731,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-05,2020-W27,1765,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-06,2020-W28,1790,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-07,2020-W28,1658,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-08,2020-W28,1683,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-09,2020-W28,1687,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-10,2020-W28,1597,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-11,2020-W28,1617,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-12,2020-W28,1610,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-13,2020-W29,1640,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-14,2020-W29,1581,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-15,2020-W29,1575,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-16,2020-W29,1550,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-17,2020-W29,1604,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-18,2020-W29,1551,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-19,2020-W29,1560,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-20,2020-W30,1575,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-21,2020-W30,1607,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-22,2020-W30,1644,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-23,2020-W30,1626,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-24,2020-W30,1617,Surveillance,https://twitter.com/MZ_GOV_PL
Poland,Daily hospital occupancy,2020-07-25,2020-W30,1594,Country_Website,https://t.co/WcPxbWZ8MR
Poland,Daily hospital occupancy,2020-07-26,2020-W30,1601,Country_Website,https://t.co/mIdPc2z92y
Poland,Daily hospital occupancy,2020-07-27,2020-W31,1625,Country_Website,https://t.co/s59nujhAg6
Poland,Daily hospital occupancy,2020-07-28,2020-W31,1655,Country_Website,https://t.co/PZpoE2xdRy
Poland,Daily hospital occupancy,2020-07-29,2020-W31,1687,Country_Website,https://t.co/8RLn3oCqe1
Poland,Daily hospital occupancy,2020-07-30,2020-W31,1694,Country_Website,https://t.co/8aAHkM4nnx
Poland,Daily hospital occupancy,2020-07-31,2020-W31,1778,Country_Website,https://t.co/nPOTeXpLgl
Poland,Daily hospital occupancy,2020-08-01,2020-W31,1841,Country_Website,https://t.co/1TyVrUiYi0
Poland,Daily hospital occupancy,2020-08-02,2020-W31,1835,Country_Website,https://t.co/fLwhg6czwH
Poland,Daily hospital occupancy,2020-08-03,2020-W32,1841,Country_Website,https://t.co/ODx5flfkgo
Poland,Daily hospital occupancy,2020-08-04,2020-W32,1859,Country_Website,https://t.co/M4GxfAavas
Poland,Daily hospital occupancy,2020-08-05,2020-W32,1898,Country_Website,https://t.co/cQSW9YPoE2
Poland,Daily hospital occupancy,2020-08-06,2020-W32,1913,Country_Website,https://t.co/J0BND6urZF
Poland,Daily hospital occupancy,2020-08-07,2020-W32,1928,Country_Website,https://t.co/6cYCCIn773
Poland,Daily hospital occupancy,2020-08-08,2020-W32,1928,Country_Website,https://t.co/Y7YoTvMrCE
Poland,Daily hospital occupancy,2020-08-09,2020-W32,1930,Country_Website,https://t.co/cjl5SFKxqX
Poland,Daily hospital occupancy,2020-08-10,2020-W33,1929,Country_Website,https://t.co/mOH2pOuWLP
Poland,Daily hospital occupancy,2020-08-11,2020-W33,1985,Country_Website,https://t.co/uLpo63eE6Q
Poland,Daily hospital occupancy,2020-08-12,2020-W33,2021,Country_Website,https://t.co/g4OaHwhsOK
Poland,Daily hospital occupancy,2020-08-13,2020-W33,2059,Country_Website,https://t.co/hkI7FGSOPG
Poland,Daily hospital occupancy,2020-08-14,2020-W33,2040,Country_Website,https://t.co/q14eLbAyTH
Poland,Daily hospital occupancy,2020-08-15,2020-W33,2028,Country_Website,https://t.co/UWUZ2oaWhO
Poland,Daily hospital occupancy,2020-08-16,2020-W33,2035,Country_Website,https://t.co/U8DdbovpyB
Poland,Daily hospital occupancy,2020-08-17,2020-W34,2040,Country_Website,https://t.co/InCTBcauiz
Poland,Daily hospital occupancy,2020-08-18,2020-W34,2057,Country_Website,https://t.co/LTQ5HffcBG
Poland,Daily hospital occupancy,2020-08-19,2020-W34,2097,Country_Website,https://t.co/XjPAunAipM
Poland,Daily hospital occupancy,2020-08-20,2020-W34,2110,Country_Website,https://t.co/35qxIDRoHr
Poland,Daily hospital occupancy,2020-08-21,2020-W34,2151,Country_Website,https://t.co/Zq2jVwG3bs
Poland,Daily hospital occupancy,2020-08-22,2020-W34,2189,Country_Website,https://t.co/jzAG8LrNir
Poland,Daily hospital occupancy,2020-08-23,2020-W34,2195,Country_Website,https://t.co/SNKvPP6NAj
Poland,Daily hospital occupancy,2020-08-24,2020-W35,2207,Country_Website,https://t.co/MQqpqMYFX9
Poland,Daily hospital occupancy,2020-08-25,2020-W35,2167,Country_Website,https://t.co/12b3Yupjku
Poland,Daily hospital occupancy,2020-08-26,2020-W35,2170,Country_Website,https://t.co/qaB9wxKzir
Poland,Daily hospital occupancy,2020-08-27,2020-W35,2185,Country_Website,https://t.co/8DVEm729SG
Poland,Daily hospital occupancy,2020-08-28,2020-W35,2221,Country_Website,https://t.co/0pBLop2qyk
Poland,Daily hospital occupancy,2020-08-29,2020-W35,2237,Country_Website,https://t.co/cZQcQQNPHW
Poland,Daily hospital occupancy,2020-08-30,2020-W35,2242,Country_Website,https://t.co/no3hN7yd93
Poland,Daily hospital occupancy,2020-08-31,2020-W36,2249,Country_Website,https://t.co/AkGOvqOgOB
Poland,Daily hospital occupancy,2020-09-01,2020-W36,2138,Country_Website,https://t.co/4o15VyKx6O
Poland,Daily hospital occupancy,2020-09-02,2020-W36,2168,Country_Website,https://t.co/GldRt1EDbe
Poland,Daily hospital occupancy,2020-09-03,2020-W36,2170,Country_Website,https://t.co/BvW0oe3yXj
Poland,Daily hospital occupancy,2020-09-04,2020-W36,2179,Country_Website,https://t.co/6UIMJljwmt
Poland,Daily hospital occupancy,2020-09-05,2020-W36,2090,Country_Website,https://t.co/SO8LMAetXk
Poland,Daily hospital occupancy,2020-09-06,2020-W36,2091,Country_Website,https://t.co/G8IV6NtSg2
Poland,Daily hospital occupancy,2020-09-07,2020-W37,2113,Country_Website,https://t.co/T1Gcbtv8Gr
Poland,Daily hospital occupancy,2020-09-08,2020-W37,2042,Country_Website,https://t.co/JxNZo7xh59
Poland,Daily hospital occupancy,2020-09-09,2020-W37,2070,Country_Website,https://t.co/IwxYrGjCNM
Poland,Daily hospital occupancy,2020-09-10,2020-W37,1924,Country_Website,https://t.co/3r3GmWyO3G
Poland,Daily hospital occupancy,2020-09-11,2020-W37,1957,Country_Website,https://t.co/lRLvJL5NU5
Poland,Daily hospital occupancy,2020-09-12,2020-W37,1946,Country_Website,https://t.co/OcUl1mj45J
Poland,Daily hospital occupancy,2020-09-13,2020-W37,1961,Country_Website,https://t.co/wLUK0lL5nN
Poland,Daily hospital occupancy,2020-09-14,2020-W38,1972,Country_Website,https://t.co/zL3wgOUrNs
Poland,Daily hospital occupancy,2020-09-15,2020-W38,1996,Country_Website,https://t.co/ZLPrbUVLL9
Poland,Daily hospital occupancy,2020-09-16,2020-W38,2007,Country_Website,https://t.co/iqlXWaNxON
Poland,Daily hospital occupancy,2020-09-17,2020-W38,1917,Country_Website,https://t.co/zS8fkevX4M
Poland,Daily hospital occupancy,2020-09-18,2020-W38,1925,Country_Website,https://t.co/JHM2EBARbU
Poland,Daily hospital occupancy,2020-09-19,2020-W38,1977,Country_Website,https://t.co/iGz1r9xzmZ
Poland,Daily hospital occupancy,2020-09-20,2020-W38,1985,Country_Website,https://t.co/9dSe3F4zwJ
Poland,Daily hospital occupancy,2020-09-21,2020-W39,1979,Country_Website,https://t.co/AnHhkE9qLJ
Poland,Daily hospital occupancy,2020-09-23,2020-W39,1971,Country_Website,https://t.co/AkGU1JGBYA
Poland,Daily hospital occupancy,2020-09-24,2020-W39,1964,Country_Website,https://t.co/2EE2fFih0j
Poland,Daily hospital occupancy,2020-09-25,2020-W39,1995,Country_Website,https://t.co/sUXOPfpUYt
Poland,Daily hospital occupancy,2020-09-26,2020-W39,2134,Country_Website,https://t.co/UjAQ8Llvv0
Poland,Daily hospital occupancy,2020-09-27,2020-W39,2223,Country_Website,https://t.co/X4VcdjwOvw
Poland,Daily hospital occupancy,2020-09-28,2020-W40,2305,Country_Website,https://t.co/YTv0RSM2ys
Poland,Daily hospital occupancy,2020-09-29,2020-W40,2399,Country_Website,https://t.co/YLTX4zhXD8
Poland,Daily hospital occupancy,2020-09-30,2020-W40,2481,Country_Website,https://t.co/HdmkfCUo78
Poland,Daily hospital occupancy,2020-10-01,2020-W40,2560,Country_Website,https://t.co/VzCSrs8BBg
Poland,Daily hospital occupancy,2020-10-02,2020-W40,2702,Country_Website,https://t.co/kiaRmAtEhW
Poland,Daily hospital occupancy,2020-10-03,2020-W40,2850,Country_Website,https://t.co/o0WTT21UIx
Poland,Daily hospital occupancy,2020-10-04,2020-W40,2977,Country_Website,https://t.co/6ES9tyf2ei
Poland,Daily hospital occupancy,2020-10-05,2020-W41,3158,Country_Website,https://t.co/rHQwwR1tcE
Poland,Daily hospital occupancy,2020-10-06,2020-W41,3719,Country_Website,https://t.co/KEKxRpDIcy
Poland,Daily hospital occupancy,2020-10-07,2020-W41,4000,Country_Website,https://t.co/DeOYo1eDN2
Poland,Daily hospital occupancy,2020-10-08,2020-W41,4138,Country_Website,https://t.co/Qr1ZgwkYOR
Poland,Daily hospital occupancy,2020-10-09,2020-W41,4407,Country_Website,https://t.co/c9JGUJ5Ht2
Poland,Daily hospital occupancy,2020-10-10,2020-W41,4725,Country_Website,https://t.co/ZgKSKyiDHF
Poland,Daily hospital occupancy,2020-10-11,2020-W41,4924,Country_Website,https://t.co/nIdwwakbuc
Poland,Daily hospital occupancy,2020-10-12,2020-W42,5262,Country_Website,https://t.co/ka3EdlYcZP
Poland,Daily hospital occupancy,2020-10-13,2020-W42,5669,Country_Website,https://t.co/JBbCRptkTg
Poland,Daily hospital occupancy,2020-10-14,2020-W42,6084,Country_Website,https://t.co/IE1Pix6Flr
Poland,Daily hospital occupancy,2020-10-15,2020-W42,6538,Country_Website,https://t.co/l5zHfGKpFG
Poland,Daily hospital occupancy,2020-10-16,2020-W42,6980,Country_Website,https://t.co/OdSAY7gPyp
Poland,Daily hospital occupancy,2020-10-17,2020-W42,7612,Country_Website,https://t.co/iWmgW1iyWI
